case_id,detector,is_leak,family,pattern_id,rate,seed,hard_clean,detected,tp,fp,tn,fn,injected_qids,injected_candidates,injected_features,fallback_triggers,detection_correct,family_exact,source_exact,sink_exact,module_exact,field_exact,code_location_exact,code_location_within_3,path_valid,config_sha256,status
c_1960c4abfc3b472f,keyword_static_baseline,False,Clean,Clean,0,2015,True,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1960c4abfc3b472f,ast_static_dataflow,False,Clean,Clean,0,2015,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1960c4abfc3b472f,schema_guard,False,Clean,Clean,0,2015,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1960c4abfc3b472f,runtime_taint,False,Clean,Clean,0,2015,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1960c4abfc3b472f,invariance,False,Clean,Clean,0,2015,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1960c4abfc3b472f,full_audit,False,Clean,Clean,0,2015,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1bc2135ee00d465a,keyword_static_baseline,False,Clean,Clean,0,1020,False,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1bc2135ee00d465a,ast_static_dataflow,False,Clean,Clean,0,1020,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1bc2135ee00d465a,schema_guard,False,Clean,Clean,0,1020,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1bc2135ee00d465a,runtime_taint,False,Clean,Clean,0,1020,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1bc2135ee00d465a,invariance,False,Clean,Clean,0,1020,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1bc2135ee00d465a,full_audit,False,Clean,Clean,0,1020,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1c888b5039314b44,keyword_static_baseline,True,Leak-F,F3,1.0,11,False,True,1,0,0,0,7,105,7,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1c888b5039314b44,ast_static_dataflow,True,Leak-F,F3,1.0,11,False,False,0,0,0,1,7,105,7,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1c888b5039314b44,schema_guard,True,Leak-F,F3,1.0,11,False,False,0,0,0,1,7,105,7,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1c888b5039314b44,runtime_taint,True,Leak-F,F3,1.0,11,False,True,1,0,0,0,7,105,7,0,True,False,True,True,False,True,False,False,True,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1c888b5039314b44,invariance,True,Leak-F,F3,1.0,11,False,False,0,0,0,1,7,105,7,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_1c888b5039314b44,full_audit,True,Leak-F,F3,1.0,11,False,True,1,0,0,0,7,105,7,0,True,False,True,True,False,True,False,False,True,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_20a8d216644f4d40,keyword_static_baseline,False,Clean,Clean,0,2011,True,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_20a8d216644f4d40,ast_static_dataflow,False,Clean,Clean,0,2011,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_20a8d216644f4d40,schema_guard,False,Clean,Clean,0,2011,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_20a8d216644f4d40,runtime_taint,False,Clean,Clean,0,2011,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_20a8d216644f4d40,invariance,False,Clean,Clean,0,2011,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_20a8d216644f4d40,full_audit,False,Clean,Clean,0,2011,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_217dbdab703b4b70,keyword_static_baseline,True,Leak-F,F4,0.1,11,False,True,1,0,0,0,1,15,1,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_217dbdab703b4b70,ast_static_dataflow,True,Leak-F,F4,0.1,11,False,False,0,0,0,1,1,15,1,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_217dbdab703b4b70,schema_guard,True,Leak-F,F4,0.1,11,False,False,0,0,0,1,1,15,1,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_217dbdab703b4b70,runtime_taint,True,Leak-F,F4,0.1,11,False,True,1,0,0,0,1,15,1,0,True,False,True,False,False,True,False,False,True,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_217dbdab703b4b70,invariance,True,Leak-F,F4,0.1,11,False,False,0,0,0,1,1,15,1,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_217dbdab703b4b70,full_audit,True,Leak-F,F4,0.1,11,False,True,1,0,0,0,1,15,1,0,True,False,True,False,False,True,False,False,True,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_24e99b2a1a02410d,keyword_static_baseline,False,Clean,Clean,0,1021,False,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_24e99b2a1a02410d,ast_static_dataflow,False,Clean,Clean,0,1021,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_24e99b2a1a02410d,schema_guard,False,Clean,Clean,0,1021,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_24e99b2a1a02410d,runtime_taint,False,Clean,Clean,0,1021,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_24e99b2a1a02410d,invariance,False,Clean,Clean,0,1021,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_24e99b2a1a02410d,full_audit,False,Clean,Clean,0,1021,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_26602083d2304cbb,keyword_static_baseline,False,Clean,Clean,0,1025,False,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_26602083d2304cbb,ast_static_dataflow,False,Clean,Clean,0,1025,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_26602083d2304cbb,schema_guard,False,Clean,Clean,0,1025,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_26602083d2304cbb,runtime_taint,False,Clean,Clean,0,1025,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_26602083d2304cbb,invariance,False,Clean,Clean,0,1025,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_26602083d2304cbb,full_audit,False,Clean,Clean,0,1025,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_28b40afbe7c24860,keyword_static_baseline,False,Clean,Clean,0,1019,False,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_28b40afbe7c24860,ast_static_dataflow,False,Clean,Clean,0,1019,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_28b40afbe7c24860,schema_guard,False,Clean,Clean,0,1019,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_28b40afbe7c24860,runtime_taint,False,Clean,Clean,0,1019,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_28b40afbe7c24860,invariance,False,Clean,Clean,0,1019,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_28b40afbe7c24860,full_audit,False,Clean,Clean,0,1019,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2cd0bf73f8224159,keyword_static_baseline,False,Clean,Clean,0,2028,True,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2cd0bf73f8224159,ast_static_dataflow,False,Clean,Clean,0,2028,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2cd0bf73f8224159,schema_guard,False,Clean,Clean,0,2028,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2cd0bf73f8224159,runtime_taint,False,Clean,Clean,0,2028,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2cd0bf73f8224159,invariance,False,Clean,Clean,0,2028,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2cd0bf73f8224159,full_audit,False,Clean,Clean,0,2028,True,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2f3efd7aa03049d7,keyword_static_baseline,True,Leak-R,R4,0.1,11,False,True,1,0,0,0,1,15,0,1,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2f3efd7aa03049d7,ast_static_dataflow,True,Leak-R,R4,0.1,11,False,False,0,0,0,1,1,15,0,1,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2f3efd7aa03049d7,schema_guard,True,Leak-R,R4,0.1,11,False,False,0,0,0,1,1,15,0,1,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2f3efd7aa03049d7,runtime_taint,True,Leak-R,R4,0.1,11,False,True,1,0,0,0,1,15,0,1,True,False,True,True,True,True,False,False,True,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2f3efd7aa03049d7,invariance,True,Leak-R,R4,0.1,11,False,False,0,0,0,1,1,15,0,1,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_2f3efd7aa03049d7,full_audit,True,Leak-R,R4,0.1,11,False,True,1,0,0,0,1,15,0,1,True,False,True,True,True,True,False,False,True,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_375a3acdd9024342,keyword_static_baseline,False,Clean,Clean,0,1017,False,True,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_375a3acdd9024342,ast_static_dataflow,False,Clean,Clean,0,1017,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_375a3acdd9024342,schema_guard,False,Clean,Clean,0,1017,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_375a3acdd9024342,runtime_taint,False,Clean,Clean,0,1017,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_375a3acdd9024342,invariance,False,Clean,Clean,0,1017,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_375a3acdd9024342,full_audit,False,Clean,Clean,0,1017,False,False,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_44e48d8e577c47fb,keyword_static_baseline,True,Leak-F,F3,0.5,11,False,True,1,0,0,0,4,60,4,0,True,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_44e48d8e577c47fb,ast_static_dataflow,True,Leak-F,F3,0.5,11,False,False,0,0,0,1,4,60,4,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
c_44e48d8e577c47fb,schema_guard,True,Leak-F,F3,0.5,11,False,False,0,0,0,1,4,60,4,0,False,False,False,False,False,False,False,False,False,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,REPRODUCED
